transcript_id,SRX2000912,SRX2000913,SRX2000916,SRX2000917
MSTRG.2846.1,3,0,7,7
JVCI|rna_AFUA_2G14290-1,155,152,182,200
MSTRG.2848.1,51,51,27,28
MSTRG.2849.1,767,724,660,634
JVCI|rna_AFUA_2G14310-1,2,1,2,2
MSTRG.2850.1,8,5,0,4
JVCI|rna_AFUA_2G14320-1,23,20,23,29
MSTRG.2853.1,62,53,12,10
MSTRG.2854.1,1556,1313,76,61
JVCI|rna_AFUA_2G14330-1,284,231,13,24
MSTRG.2855.1,509,469,468,286
JVCI|rna_AFUA_2G14340-1,11,8,10,221
JVCI|rna_AFUA_2G14410-1,32,48,28,43
JVCI|rna_AFUA_2G14380-1,0,0,0,0
MSTRG.2852.1,261,233,134,125
JVCI|rna_AFUA_2G14350-1,6,44,6,7
JVCI|rna_AFUA_2G14360-1,1050,1233,2947,2930
JVCI|rna_AFUA_2G14370-1,320,284,376,371
MSTRG.2857.1,204,208,164,181
MSTRG.2858.1,548,467,650,611
JVCI|rna_AFUA_2G14390-1,86,101,90,83
JVCI|rna_AFUA_2G14400-1,46,51,39,48
MSTRG.2860.1,120,86,46,72
MSTRG.2860.2,61,77,103,80
JVCI|rna_AFUA_2G14520-1,11,10,6,5
JVCI|rna_AFUA_2G14497-1,30,36,55,63
MSTRG.2866.1,72,619,0,0
JVCI|rna_AFUA_2G14510-1,505,13,481,497
JVCI|rna_AFUA_2G14525-1,0,0,0,2
MSTRG.2864.2,4,6,5,4
JVCI|rna_AFUA_2G14530-1,20,14,11,9
JVCI|rna_AFUA_2G14540-1,32,40,42,40
JVCI|rna_AFUA_2G14547-1,0,0,0,0
JVCI|rna_AFUA_2G14560-1,83,64,20,21
MSTRG.2862.2,0,540,0,0
JVCI|rna_AFUA_2G14430-1,0,18,0,0
JVCI|rna_AFUA_2G14440-1,0,0,0,0
MSTRG.2872.2,0,115,0,0
JVCI|rna_AFUA_2G14450-1,0,0,0,0
MSTRG.2873.3,0,0,69,0
JVCI|rna_AFUA_2G14470-1,0,0,470,184
JVCI|rna_AFUA_2G14480-1,0,0,0,0
MSTRG.2861.1,159,127,2467,2416
MSTRG.2861.2,37,28,636,770
JVCI|rna_AFUA_2G14420-1,3,16,141,43
MSTRG.2862.1,1422,732,2055,1963
MSTRG.2863.1,227,218,172,175
MSTRG.2863.2,105,126,137,126
MSTRG.2872.1,433,331,974,853
MSTRG.2873.1,421,449,601,683
MSTRG.2873.2,365,250,163,32
JVCI|rna_AFUA_2G14460-1,14,17,38,118
MSTRG.2874.1,211,217,0,303
MSTRG.2875.1,240,234,423,386
MSTRG.2876.1,402,153,2307,1611
MSTRG.2876.2,365,585,0,376
JVCI|rna_AFUA_2G14490-1,5,12,6,246
JVCI|rna_AFUA_2G14570-1,1736,1724,742,760
JVCI|rna_AFUA_2G14580-1,0,0,0,0
MSTRG.2871.1,160,196,102,140
MSTRG.2871.2,449,462,608,600
MSTRG.2870.1,10,0,9,8
JVCI|rna_AFUA_2G14590-1,1879,1848,1539,1586
JVCI|rna_AFUA_2G14600-1,195,220,168,136
MSTRG.2882.2,0,0,0,92
JVCI|rna_AFUA_2G14610-1,0,38,72,8
MSTRG.2882.1,91,57,48,19
MSTRG.2883.1,1068,978,860,1422
JVCI|rna_AFUA_2G14620-1,29,19,699,64
JVCI|rna_AFUA_2G14630-1,0,0,0,0
MSTRG.2880.1,214,175,126,111
JVCI|rna_AFUA_2G14625-1,4,1,1,13
MSTRG.2879.2,0,50,0,10
MSTRG.2879.1,107,41,97,87
JVCI|rna_AFUA_2G14640-1,15,19,8,13
JVCI|rna_AFUA_2G14650-1,40,28,42,41
MSTRG.2887.1,83,134,284,94
MSTRG.2887.2,46,0,0,197
MSTRG.2885.2,0,94,136,220
MSTRG.2885.1,177,52,412,327
MSTRG.2886.1,358,442,167,153
MSTRG.2886.2,81,0,0,0
JVCI|rna_AFUA_2G14661-1,28,0,0,0
MSTRG.2889.2,0,0,194,134
MSTRG.2889.3,0,0,20,0
MSTRG.2889.1,314,298,20,122
JVCI|rna_AFUA_2G14670-1,1316,1259,1284,1340
MSTRG.2890.1,2351,2612,2918,3002
JVCI|rna_AFUA_2G14680-1,533,459,257,327
JVCI|rna_AFUA_2G14710-1,0,0,0,0
JVCI|rna_AFUA_2G14690-1,507,527,421,452
JVCI|rna_AFUA_2G14700-1,217,224,213,223
MSTRG.2893.1,637,677,556,535
MSTRG.2895.2,0,0,0,36
MSTRG.2895.3,0,78,20,1
MSTRG.2896.1,0,1,0,1
MSTRG.2895.1,138,46,93,95
MSTRG.2897.1,1487,1621,1183,1277
JVCI|rna_AFUA_2G14720-1,7,27,40,4
MSTRG.2898.1,1,1,0,0
MSTRG.2897.3,1,1,0,1
MSTRG.2894.1,0,159,186,0
MSTRG.2894.2,210,34,27,244
JVCI|rna_AFUA_2G14740-1,0,0,0,0
MSTRG.2903.1,0,0,0,1
JVCI|rna_AFUA_2G14730-1,191,197,261,292
MSTRG.2902.1,231,217,212,198
MSTRG.2905.1,32,25,26,26
MSTRG.2906.1,49,57,47,41
JVCI|rna_AFUA_2G14750-1,109,111,17,24
JVCI|rna_AFUA_2G14760-1,611,624,767,764
MSTRG.2904.1,328,240,316,339
JVCI|rna_AFUA_2G14770-1,381,418,441,472
JVCI|rna_AFUA_2G14780-1,1017,1035,375,383
JVCI|rna_AFUA_2G14790-1,147,157,242,265
MSTRG.2909.1,14,10,12,12
MSTRG.2910.2,0,90,0,0
MSTRG.2910.1,1376,1519,1683,2109
JVCI|rna_AFUA_2G14800-1,13,11,223,27
MSTRG.2912.2,0,0,153,0
JVCI|rna_AFUA_2G14840-1,0,0,0,0
MSTRG.2911.1,195,155,76,93
MSTRG.2912.1,909,908,707,629
JVCI|rna_AFUA_2G14810-1,21,47,108,263
JVCI|rna_AFUA_2G14820-1,722,682,676,616
JVCI|rna_AFUA_2G14830-1,1,1,1,0
MSTRG.2915.1,329,299,248,237
JVCI|rna_AFUA_2G14850-1,7,5,7,2
JVCI|rna_AFUA_2G14860-1,0,0,0,0
MSTRG.2919.1,430,388,109,122
JVCI|rna_AFUA_2G14870-1,133,94,43,34
JVCI|rna_AFUA_2G14880-1,305,274,235,215
MSTRG.2923.2,0,395,0,263
MSTRG.2923.4,0,50,0,0
JVCI|rna_AFUA_2G14890-1,116,102,64,84
JVCI|rna_AFUA_2G14900-1,340,309,394,361
JVCI|rna_AFUA_2G14905-1,672,608,668,649
MSTRG.2922.1,134,63,182,81
JVCI|rna_AFUA_2G14910-1,383,415,172,217
MSTRG.2923.1,377,791,515,1040
JVCI|rna_AFUA_2G14920-1,586,317,691,60
MSTRG.2923.3,547,0,288,68
MSTRG.2924.1,0,120,0,0
MSTRG.2926.1,125,128,115,114
MSTRG.2926.2,42,43,41,37
JVCI|rna_AFUA_2G14930-1,29,30,8,18
JVCI|rna_AFUA_2G14940-1,438,437,0,0
MSTRG.2924.3,176,14,601,556
JVCI|rna_AFUA_2G14950-1,238,259,169,188
JVCI|rna_AFUA_2G14960-1,911,891,1470,1449
JVCI|rna_AFUA_2G14970-1,1892,1854,1366,1440
MSTRG.2932.1,9,7,2,7
JVCI|rna_AFUA_2G14980-1,214,241,191,223
MSTRG.2933.1,616,0,22,1206
MSTRG.2933.2,295,726,2040,684
JVCI|rna_AFUA_2G14990-1,14,0,0,32
MSTRG.2933.4,227,369,0,132
JVCI|rna_AFUA_2G15000-1,0,0,0,0
MSTRG.2930.1,195,228,209,213
JVCI|rna_AFUA_2G15010-1,627,829,650,745
MSTRG.2929.1,23,19,26,25
MSTRG.2936.1,93,62,82,62
JVCI|rna_AFUA_2G15040-1,4,0,5,7
MSTRG.2936.3,9,13,1,3
MSTRG.2935.1,170,153,129,118
JVCI|rna_AFUA_2G15020-1,9,10,4,11
MSTRG.2934.1,463,424,643,543
JVCI|rna_AFUA_2G15030-1,85,79,0,83
JVCI|rna_AFUA_2G15050-1,0,12,0,0
JVCI|rna_AFUA_2G15060-1,0,0,0,0
MSTRG.2939.1,840,1061,579,713
MSTRG.2937.1,177,188,194,200
JVCI|rna_AFUA_2G15070-1,732,608,770,674
JVCI|rna_AFUA_2G15080-1,459,433,494,534
JVCI|rna_AFUA_2G15100-1,0,228,63,87
MSTRG.2941.1,5,5,0,3
JVCI|rna_AFUA_2G15085-1,9,6,0,3
MSTRG.2943.1,692,962,697,732
JVCI|rna_AFUA_2G15090-1,193,0,51,65
MSTRG.2944.2,219,27,62,50
MSTRG.2945.1,255,285,455,486
JVCI|rna_AFUA_2G15110-1,24,16,15,17
JVCI|rna_AFUA_2G15120-1,1,3,1,1
MSTRG.2946.2,0,146,52,68
MSTRG.2946.1,209,60,154,79
MSTRG.2947.1,5,0,0,0
JVCI|rna_AFUA_2G15130-1,54,110,9,46
JVCI|rna_AFUA_2G15140-1,0,0,0,0
MSTRG.2949.1,0,0,1,0
MSTRG.2948.1,195,203,79,70
JVCI|rna_AFUA_2G15150-1,10,8,0,0
MSTRG.2950.1,72,26,84,43
JVCI|rna_AFUA_2G15160-1,82,129,60,94
MSTRG.2951.1,1992,1800,3354,3272
JVCI|rna_AFUA_2G15165-1,11,21,10,18
JVCI|rna_AFUA_2G15170-1,0,0,0,0
MSTRG.2953.1,247,363,81,130
MSTRG.2953.2,48,83,105,52
MSTRG.2953.4,3244,3140,940,1743
MSTRG.2953.5,333,854,1456,866
JVCI|rna_AFUA_2G15190-1,0,0,0,0
MSTRG.2952.1,496,377,390,405
MSTRG.2952.2,18,48,0,0
MSTRG.2956.1,639,1011,571,956
MSTRG.2956.2,414,0,630,0
JVCI|rna_AFUA_2G15180-1,327,368,257,503
MSTRG.2957.1,1167,992,972,986
JVCI|rna_AFUA_2G15230-1,0,189,88,0
MSTRG.2963.2,0,0,0,10
JVCI|rna_AFUA_2G15200-1,728,852,1034,1104
MSTRG.2955.1,865,758,773,762
JVCI|rna_AFUA_2G15210-1,1,1,2,1
JVCI|rna_AFUA_2G15220-1,144,99,113,106
MSTRG.2960.2,103,126,97,98
MSTRG.2961.1,335,160,229,278
JVCI|rna_AFUA_2G15240-1,407,429,418,442
MSTRG.2959.1,44,58,57,45
MSTRG.2963.1,103,107,72,117
JVCI|rna_AFUA_2G15250-1,4,7,51,2
JVCI|rna_AFUA_2G15260-1,7,12,0,0
JVCI|rna_AFUA_2G15320-1,7,8,8,8
MSTRG.2964.2,0,0,15,0
JVCI|rna_AFUA_2G15340-1,21,25,30,55
JVCI|rna_AFUA_2G15350-1,0,0,0,0
JVCI|rna_AFUA_2G15360-1,7,4,0,0
JVCI|rna_AFUA_2G15290-1,0,23,0,43
MSTRG.2969.4,0,0,115,114
MSTRG.2962.1,8,5,5,6
JVCI|rna_AFUA_2G15270-1,10,7,6,8
MSTRG.2969.1,2572,1983,1875,227
MSTRG.2969.2,1257,1672,722,2352
JVCI|rna_AFUA_2G15280-1,4,8,1,1
JVCI|rna_AFUA_2G15312-1,6,1,3,1
JVCI|rna_AFUA_2G15370-1,0,187,0,10
MSTRG.2968.2,0,184,0,0
JVCI|rna_AFUA_2G15380-1,0,0,0,0
MSTRG.2971.3,0,68,0,0
MSTRG.2971.4,0,0,31,0
JVCI|rna_AFUA_2G15440-1,0,0,0,0
MSTRG.2967.2,349,220,252,275
MSTRG.2968.1,242,61,317,314
JVCI|rna_AFUA_2G15390-1,197,196,171,182
JVCI|rna_AFUA_2G15400-1,7,4,1,0
JVCI|rna_AFUA_2G15410-1,24,28,13,10
JVCI|rna_AFUA_2G15420-1,211,203,146,121
JVCI|rna_AFUA_2G15430-1,5890,5325,3004,2882
MSTRG.2971.2,174,183,41,120
MSTRG.2971.1,116,0,110,77
MSTRG.2972.1,9,7,0,3
JVCI|rna_AFUA_2G15450-1,0,19,0,16
MSTRG.2975.2,43,34,27,22
MSTRG.2976.1,267,314,195,163
JVCI|rna_AFUA_2G15470-1,40,6,0,8
JVCI|rna_AFUA_2G15480-1,6,12,10,11
JVCI|rna_AFUA_2G15490-1,306,333,326,329
JVCI|rna_AFUA_2G15500-1,726,690,666,622
MSTRG.2977.1,0,0,7,0
JVCI|rna_AFUA_2G15510-1,274,226,79,25
MSTRG.2978.1,181,181,104,452
MSTRG.2978.2,347,228,631,204
JVCI|rna_AFUA_2G15520-1,16,120,0,124
JVCI|rna_AFUA_2G15530-1,20,15,19,18
MSTRG.2981.1,107,263,392,57
JVCI|rna_AFUA_2G15540-1,501,342,0,319
JVCI|rna_AFUA_2G15550-1,458,429,543,519
MSTRG.2982.2,431,408,291,290
JVCI|rna_AFUA_2G15560-1,296,263,132,168
JVCI|rna_AFUA_2G15570-1,571,617,582,606
JVCI|rna_AFUA_2G15600-1,0,0,0,0
MSTRG.2984.1,298,280,214,215
JVCI|rna_AFUA_2G15610-1,0,0,0,0
MSTRG.2985.1,592,652,351,407
MSTRG.2980.1,574,463,572,531
JVCI|rna_AFUA_2G15580-1,179,320,0,93
MSTRG.2983.1,2222,3682,1457,1429
JVCI|rna_AFUA_2G15590-1,1061,97,0,0
MSTRG.2986.1,359,533,391,516
JVCI|rna_AFUA_2G15620-1,93,0,0,0
JVCI|rna_AFUA_2G15630-1,177,135,159,44
MSTRG.2987.1,114,398,34,399
JVCI|rna_AFUA_2G15640-1,311,0,379,0
MSTRG.2988.1,5,0,0,2
JVCI|rna_AFUA_2G15650-1,0,0,29,0
JVCI|rna_AFUA_2G15660-1,0,230,0,0
MSTRG.2992.1,2487,2126,1673,1727
MSTRG.2989.1,992,918,292,292
JVCI|rna_AFUA_2G15670-1,673,633,245,270
MSTRG.2991.1,3,7,3,1
JVCI|rna_AFUA_2G15720-1,7,11,11,7
MSTRG.2993.1,630,511,608,634
JVCI|rna_AFUA_2G15680-1,11,39,32,47
MSTRG.2994.1,38,27,41,36
JVCI|rna_AFUA_2G15690-1,52,64,13,38
MSTRG.2996.1,474,457,479,349
JVCI|rna_AFUA_2G15700-1,71,110,0,187
JVCI|rna_AFUA_2G15710-1,289,276,237,261
MSTRG.2998.1,0,6,1,90
MSTRG.2998.2,0,0,0,53
MSTRG.2998.3,104,0,22,0
MSTRG.2998.4,65,201,92,27
MSTRG.2998.5,47,0,49,0
JVCI|rna_AFUA_2G15730-1,8,13,0,9
MSTRG.2999.1,119,235,50,0
JVCI|rna_AFUA_2G15740-1,141,17,37,85
JVCI|rna_AFUA_2G15750-1,0,0,0,0
MSTRG.2997.1,494,511,496,492
JVCI|rna_AFUA_2G15790-1,250,236,215,243
JVCI|rna_AFUA_2G15770-1,0,13,9,0
MSTRG.3004.1,159,3011,3269,3395
JVCI|rna_AFUA_2G15760-1,2644,24,0,0
MSTRG.3005.2,1642,1570,1268,1264
MSTRG.3006.1,150,61,58,122
MSTRG.3006.2,97,287,50,168
JVCI|rna_AFUA_2G15780-1,205,115,151,36
JVCI|rna_AFUA_2G15800-1,872,1106,267,372
MSTRG.3002.1,2028,1954,971,1063
MSTRG.3007.1,0,14,48,0
JVCI|rna_AFUA_2G15850-1,216,208,254,244
JVCI|rna_AFUA_2G15860-1,69,44,0,46
JVCI|rna_AFUA_2G15820-1,0,0,0,0
MSTRG.3008.1,2,46,29,0
MSTRG.3008.2,339,290,137,127
MSTRG.3008.3,53,30,0,0
JVCI|rna_AFUA_2G15810-1,15,16,13,23
MSTRG.3009.1,688,642,700,731
MSTRG.3010.1,452,501,517,526
JVCI|rna_AFUA_2G15830-1,15,0,0,0
JVCI|rna_AFUA_2G15835-1,1,1,1,2
JVCI|rna_AFUA_2G15840-1,791,889,895,872
JVCI|rna_AFUA_2G15870-1,0,0,0,0
MSTRG.3013.2,907,915,457,29
MSTRG.3013.1,158,200,831,1120
MSTRG.3015.2,0,0,0,170
MSTRG.3014.1,15,19,3,5
MSTRG.3014.2,7,0,10,0
MSTRG.3015.1,2221,2338,3209,3248
JVCI|rna_AFUA_2G15880-1,143,135,124,98
JVCI|rna_AFUA_2G15890-1,292,408,305,302
MSTRG.3016.2,72,0,18,12
JVCI|rna_AFUA_2G15905-1,0,0,20,0
MSTRG.3019.2,0,0,0,368
JVCI|rna_AFUA_2G15910-1,0,0,0,0
JVCI|rna_AFUA_2G15900-1,151,132,151,173
MSTRG.3018.1,93,121,34,66
MSTRG.3019.1,884,844,819,418
MSTRG.3020.1,636,537,294,328
JVCI|rna_AFUA_2G15915-1,54,88,43,26
JVCI|rna_AFUA_2G15920-1,1,1,1,1
MSTRG.3023.2,0,243,0,0
JVCI|rna_AFUA_2G15930-1,0,0,0,0
MSTRG.3023.1,3,0,0,647
MSTRG.3023.3,1849,1432,1950,520
JVCI|rna_AFUA_2G15940-1,922,915,677,1480
JVCI|rna_AFUA_2G15950-1,437,393,757,709
MSTRG.3022.1,321,364,503,307
JVCI|rna_AFUA_2G15960-1,424,353,114,309
MSTRG.3026.1,1162,1134,917,946
JVCI|rna_AFUA_2G15970-1,16,25,9,6
MSTRG.3027.1,253,229,151,167
JVCI|rna_AFUA_2G15980-1,203,184,202,194
JVCI|rna_AFUA_2G15990-1,17,7,12,9
MSTRG.3030.1,0,296,0,16
MSTRG.3030.2,261,26,237,248
JVCI|rna_AFUA_2G16030-1,35,0,0,0
MSTRG.3028.1,56,74,204,227
JVCI|rna_AFUA_2G16000-1,26,19,48,20
MSTRG.3029.1,1443,1438,1019,1003
JVCI|rna_AFUA_2G16010-1,19,26,12,21
JVCI|rna_AFUA_2G16020-1,1554,1571,1208,1180
JVCI|rna_AFUA_2G16040-1,340,360,272,279
JVCI|rna_AFUA_2G16050-1,278,231,253,227
MSTRG.3034.1,245,1640,608,868
JVCI|rna_AFUA_2G16060-1,1240,0,892,777
JVCI|rna_AFUA_2G16070-1,304,289,226,284
MSTRG.3037.1,294,297,183,189
JVCI|rna_AFUA_2G16100-1,45,25,14,0
JVCI|rna_AFUA_2G16110-1,14,15,3,7
JVCI|rna_AFUA_2G16080-1,357,391,229,241
JVCI|rna_AFUA_2G16090-1,1341,1528,1320,1352
JVCI|rna_AFUA_2G16120-1,1049,942,1111,1142
MSTRG.3040.1,476,413,605,578
JVCI|rna_AFUA_2G16130-1,6,38,7,15
MSTRG.3041.1,76,82,81,74
JVCI|rna_AFUA_2G16140-1,175,234,198,205
MSTRG.3043.1,931,986,896,930
JVCI|rna_AFUA_2G16150-1,20,24,9,7
MSTRG.3045.1,256,156,810,308
MSTRG.3045.2,176,131,128,0
JVCI|rna_AFUA_2G16160-1,383,661,0,682
JVCI|rna_AFUA_2G16170-1,291,264,267,234
MSTRG.3047.1,6,5,8,11
JVCI|rna_AFUA_2G16210-1,0,0,0,0
MSTRG.3051.1,0,0,0,0
JVCI|rna_AFUA_2G16220-1,0,0,0,0
JVCI|rna_AFUA_2G16180-1,162,147,173,209
JVCI|rna_AFUA_2G16190-1,25,23,33,31
MSTRG.3049.1,4759,4876,4804,5329
JVCI|rna_AFUA_2G16200-1,102,50,57,62
JVCI|rna_AFUA_2G16230-1,172,331,29,60
MSTRG.3052.1,1566,1923,2596,2762
MSTRG.3052.2,402,168,0,0
JVCI|rna_AFUA_2G16240-1,230,443,115,160
JVCI|rna_AFUA_2G16250-1,493,471,496,454
MSTRG.3056.1,3,0,4,0
JVCI|rna_AFUA_2G16320-1,23,16,30,39
JVCI|rna_AFUA_2G16330-1,37,40,71,81
JVCI|rna_AFUA_2G16340-1,148,169,242,242
JVCI|rna_AFUA_2G16350-1,44,44,35,30
JVCI|rna_AFUA_2G16260-1,0,0,0,0
MSTRG.3054.1,304,319,214,237
MSTRG.3055.1,150,152,140,116
JVCI|rna_AFUA_2G16280-1,17,31,4,9
JVCI|rna_AFUA_2G16290-1,538,521,438,457
MSTRG.3059.2,31,13,66,50
MSTRG.3060.1,178,199,227,249
JVCI|rna_AFUA_2G16300-1,12,0,0,0
JVCI|rna_AFUA_2G16310-1,26,48,19,22
JVCI|rna_AFUA_2G16360-1,266,284,274,258
MSTRG.3064.1,8307,7410,11689,11177
JVCI|rna_AFUA_2G16370-1,4,2,3,3
MSTRG.3065.1,477,429,549,559
JVCI|rna_AFUA_2G16380-1,8,9,6,0
JVCI|rna_AFUA_2G16390-1,121,107,103,102
JVCI|rna_AFUA_2G16410-1,0,0,27,0
MSTRG.3067.1,80,85,37,76
MSTRG.3068.1,52,39,63,56
MSTRG.3069.2,0,0,0,0
JVCI|rna_AFUA_2G16400-1,0,0,0,0
MSTRG.3069.1,1454,1415,1258,1311
MSTRG.3073.3,0,740,0,0
JVCI|rna_AFUA_2G16440-1,0,0,0,0
MSTRG.3073.1,721,78,723,773
JVCI|rna_AFUA_2G16420-1,27,21,5,16
MSTRG.3074.1,370,352,204,216
JVCI|rna_AFUA_2G16430-1,21,0,19,12
MSTRG.3075.2,100,101,44,60
JVCI|rna_AFUA_2G16462-1,0,0,0,0
JVCI|rna_AFUA_2G16500-1,0,0,0,0
JVCI|rna_AFUA_2G16453-1,1,0,1,1
MSTRG.3071.1,404,228,274,332
MSTRG.3071.2,2,197,106,30
JVCI|rna_AFUA_2G16470-1,133,135,166,163
JVCI|rna_AFUA_2G16480-1,703,675,677,624
MSTRG.3076.1,533,465,621,616
JVCI|rna_AFUA_2G16490-1,951,1159,573,618
MSTRG.3077.1,1629,1609,1521,1582
MSTRG.3079.1,589,604,1245,805
JVCI|rna_AFUA_2G16510-1,429,411,0,406
MSTRG.3080.1,48,34,63,55
MSTRG.3081.1,1155,1783,1455,2008
JVCI|rna_AFUA_2G16520-1,1428,1196,936,341
MSTRG.3078.1,1184,1062,555,556
JVCI|rna_AFUA_2G16530-1,2,1,1,1
JVCI|rna_AFUA_2G16570-1,0,0,0,0
MSTRG.3087.1,23,23,22,23
JVCI|rna_AFUA_2G16580-1,17,16,16,14
JVCI|rna_AFUA_2G16590-1,0,0,4,0
MSTRG.3088.2,0,27,0,0
MSTRG.3088.1,191,116,77,90
JVCI|rna_AFUA_2G16560-1,0,50,20,72
JVCI|rna_AFUA_2G16540-1,20,21,21,18
MSTRG.3083.1,2147,1941,3814,3706
MSTRG.3082.1,13,14,10,7
JVCI|rna_AFUA_2G16550-1,177,140,135,136
MSTRG.3085.2,67,0,7,0
MSTRG.3085.3,7,0,46,0
JVCI|rna_AFUA_2G16610-1,32,32,56,58
JVCI|rna_AFUA_2G16600-1,413,419,175,209
JVCI|rna_AFUA_2G16630-1,30,33,68,53
JVCI|rna_AFUA_2G16620-1,132,123,115,112
JVCI|rna_AFUA_2G16710-1,0,0,0,0
MSTRG.3102.3,0,199,0,167
JVCI|rna_AFUA_2G16640-1,272,263,277,259
JVCI|rna_AFUA_2G16650-1,148,145,144,139
MSTRG.3096.1,189,37,291,270
MSTRG.3096.2,38,28,6,57
JVCI|rna_AFUA_2G16660-1,157,313,0,0
JVCI|rna_AFUA_2G16670-1,597,593,420,439
MSTRG.3097.1,23,16,16,49
MSTRG.3097.2,342,410,274,18
MSTRG.3097.3,68,0,0,77
JVCI|rna_AFUA_2G16692-1,58,78,0,153
JVCI|rna_AFUA_2G16700-1,141,132,154,166
MSTRG.3098.2,44,59,0,42
MSTRG.3102.2,292,176,227,73
MSTRG.3102.4,141,37,114,132
JVCI|rna_AFUA_2G16720-1,353,304,364,372
JVCI|rna_AFUA_2G16730-1,221,234,285,270
MSTRG.3101.1,213,239,201,0
JVCI|rna_AFUA_2G16740-1,448,405,191,410
MSTRG.3107.2,0,66,0,0
MSTRG.3107.1,249,210,237,264
JVCI|rna_AFUA_2G16780-1,34,20,7,0
MSTRG.3108.1,10,21,4,0
JVCI|rna_AFUA_2G16770-1,0,0,0,0
JVCI|rna_AFUA_2G16750-1,1375,1419,1184,1136
JVCI|rna_AFUA_2G16760-1,242,235,174,184
MSTRG.3106.1,505,509,348,385
JVCI|rna_AFUA_2G16800-1,0,0,0,0
MSTRG.3103.1,35,20,18,26
MSTRG.3109.1,187,231,228,251
JVCI|rna_AFUA_2G16790-1,36,12,0,6
MSTRG.3110.1,573,593,695,761
JVCI|rna_AFUA_2G16810-1,234,270,98,124
JVCI|rna_AFUA_2G16820-1,2121,2052,1380,1361
MSTRG.3112.1,186,171,421,449
MSTRG.3114.1,48,206,28,163
JVCI|rna_AFUA_2G16830-1,261,88,237,66
MSTRG.3115.1,653,765,466,520
JVCI|rna_AFUA_2G16840-1,54,19,191,191
JVCI|rna_AFUA_2G16850-1,578,635,368,390
JVCI|rna_AFUA_2G16860-1,449,495,248,263
MSTRG.3118.1,611,585,690,678
JVCI|rna_AFUA_2G16870-1,124,148,0,0
JVCI|rna_AFUA_2G16880-1,2943,2636,3257,2781
MSTRG.3122.1,418,411,315,312
JVCI|rna_AFUA_2G16890-1,17,4,3,4
MSTRG.3123.1,578,624,646,617
JVCI|rna_AFUA_2G16900-1,2,0,0,1
JVCI|rna_AFUA_2G16910-1,40,0,0,0
MSTRG.3121.2,0,0,57,0
JVCI|rna_AFUA_2G16930-1,0,0,0,0
MSTRG.3120.1,2304,1983,2127,1852
JVCI|rna_AFUA_2G16920-1,174,265,106,144
MSTRG.3121.1,369,339,185,250
JVCI|rna_AFUA_2G16940-1,0,0,0,0
JVCI|rna_AFUA_2G16960-1,0,0,0,0
MSTRG.3124.1,131,130,261,258
JVCI|rna_AFUA_2G16950-1,233,230,127,146
MSTRG.3126.2,205,5,12,38
MSTRG.3126.1,202,398,257,208
MSTRG.3133.2,0,55,0,16
JVCI|rna_AFUA_2G16970-1,563,562,376,408
MSTRG.3130.1,471,402,453,495
JVCI|rna_AFUA_2G16980-1,30,31,23,21
MSTRG.3131.1,392,397,229,304
JVCI|rna_AFUA_2G16985-1,135,119,64,0
MSTRG.3132.1,193,144,85,95
JVCI|rna_AFUA_2G16990-1,21,50,25,11
MSTRG.3133.1,89,0,0,37
MSTRG.3133.3,6,29,61,0
MSTRG.3127.1,985,1018,888,1057
JVCI|rna_AFUA_2G17000-1,262,337,311,273
JVCI|rna_AFUA_2G17040-1,0,0,0,0
MSTRG.3128.1,174,188,165,188
JVCI|rna_AFUA_2G17050-1,204,226,212,214
MSTRG.3141.1,288,239,208,220
JVCI|rna_AFUA_2G17060-1,7,5,3,5
MSTRG.3142.1,79,257,24,204
MSTRG.3142.2,394,343,3,114
MSTRG.3142.3,264,71,431,68
MSTRG.3142.4,216,191,100,78
JVCI|rna_AFUA_2G17070-1,52,75,0,100
MSTRG.3143.1,1244,1117,1490,1517
JVCI|rna_AFUA_2G17080-1,1,1,1,1
JVCI|rna_AFUA_2G17090-1,24,33,15,31
MSTRG.3134.1,6,0,20,2
JVCI|rna_AFUA_2G17100-1,275,264,212,240
JVCI|rna_AFUA_2G17110-1,6311,6040,5865,6022
MSTRG.3144.2,0,14,0,0
JVCI|rna_AFUA_2G17160-1,0,0,0,0
JVCI|rna_AFUA_2G17153-1,7,9,9,13
MSTRG.3144.1,125,91,89,79
JVCI|rna_AFUA_2G17130-1,496,561,492,516
JVCI|rna_AFUA_2G17140-1,197,205,293,293
MSTRG.3145.1,942,881,1009,1076
JVCI|rna_AFUA_2G17170-1,172,317,119,145
JVCI|rna_AFUA_2G17210-1,9,8,5,5
MSTRG.3146.1,567,357,299,638
JVCI|rna_AFUA_2G17180-1,240,402,370,113
MSTRG.3148.1,244,241,132,180
JVCI|rna_AFUA_2G17190-1,53,38,43,0
JVCI|rna_AFUA_2G17200-1,212,215,195,210
JVCI|rna_AFUA_2G17250-1,31,32,25,34
JVCI|rna_AFUA_2G17260-1,23,30,10,16
JVCI|rna_AFUA_2G17290-1,4,0,0,5
JVCI|rna_AFUA_2G17270-1,0,0,0,0
MSTRG.3155.3,0,6,0,0
MSTRG.3155.1,46,36,41,53
JVCI|rna_AFUA_2G17300-1,0,0,0,23
MSTRG.3150.1,107,77,76,50
JVCI|rna_AFUA_2G17240-1,0,0,0,0
MSTRG.3151.1,73,737,111,771
